ano,mes,produto,total_pedidos,total_quantidade,total_receita,preco_medio
2025,11,Jaleco Dani Azul Bebê,3,3.00,800.00,266.67
2025,11,Turbante Rosa Nude,2,3.00,159.00,49.50
2025,11,Scrub Feminino Comfy Bege Acinzentado,1,3.00,756.00,252.00
2025,11,Turbante Tec Easy Azul Marinho,3,3.00,141.00,47.00
2025,11,Turbante Tec Easy Cacau,3,3.00,123.00,41.00
2025,11,Turbante Tec Easy Verde Militar,3,3.00,159.00,53.00
2025,11,Vestido Confy Preto,1,3.00,450.00,150.00
2025,11,Jaleco Tec Easy Benicio Branco,3,3.00,1127.50,375.83
2025,11,Scrub Masculino Camiseta Dente Branco Calça Preta,3,3.00,720.00,240.00
2025,11,Gorro Unissex D. Gatos,3,3.00,135.00,45.00
2025,11,Jaleco Paulo Preto,3,3.00,780.00,260.00
2025,11,Scrub Masculino Azul Medio,3,3.00,680.00,226.67
2025,11,Jaleco Tec Easy Clara Magenta,3,3.00,1230.00,410.00
2025,11,Jaleco Samuel Verde Escuro,3,3.00,756.00,252.00
2025,11,Jaleco Heloisa Verde Escuro,1,3.00,1080.00,360.00
2025,11,Camiseta Scrub Feminino Tec Easy Loren Preto,1,3.00,573.75,191.25
2025,11,Scrub Feminino Branco,2,3.00,583.00,181.50
2025,11,Gorro Unissex D. Fada do Dente,3,3.00,110.00,36.67
2025,11,Jaleco Heloisa Swit Denin,3,3.00,1080.00,360.00
2025,11,Calça Scrub Feminino Tec Easy Loren Preto,1,3.00,573.75,191.25
2025,11,Scrub Feminino Glamour Preto,1,3.00,1096.50,365.50
2025,11,Jaleco Rute Rosa Nude,2,3.00,1050.00,350.00
2025,11,Gorro Shine Preto Cristal,1,3.00,240.00,80.00
2025,11,Scrub Feminino Glamour Off White,3,3.00,946.00,315.33
2025,11,Jaleco Ester Branco,3,3.00,850.00,283.33
2025,11,Camiseta Scrub Feminino Glamour Preto,1,3.00,548.25,182.75
2025,11,Jaleco Dani Amarelo,3,3.00,800.00,266.67
2025,11,Jaleco Manoel Azul Bebê,3,3.00,641.24,213.75
2025,11,Jaleco Heloisa Lilás Azaleia,3,3.00,1080.00,360.00
2025,11,Jaleco Heloisa Chumbo,2,3.00,1080.00,360.00
2025,11,Jaleco Feminino Es,3,3.00,643.47,214.49
2025,11,Jaleco Marta Branco Manga Curta,3,3.00,540.00,180.00
2025,11,Jaleco Francis Branco Renda,3,3.00,990.00,330.00
2025,11,Colete Ayla Preto,2,3.00,899.70,299.90
2025,11,Scrub MasculinoTec Easy Lorenzo Azul Ciano,2,3.00,1350.00,450.00
2025,11,Jaleco Samuel Bege Aveia,2,2.00,594.00,297.00
2025,11,Camiseta Unissex Biomedicina Preta,1,2.00,40.00,20.00
2025,11,Avental Cozinha Vermelho detalhes Cereja Vermelha,1,2.00,180.00,90.00
2025,11,Camiseta Scrub Feminina AVULSA,2,2.00,240.00,120.00
2025,11,Camiseta Scrub Masculino AVULSA,2,2.00,280.00,140.00
2025,11,Avental Cozinha Verde Escuro detalhes Cereja Vermelha,1,2.00,180.00,90.00
2025,11,Camiseta Unissex Fisioterapia Preta,2,2.00,50.00,25.00
2025,11,CONSERTO,2,2.00,2.00,1.00
2025,11,Crachá Magnético Preto,2,2.00,139.80,69.90
2025,11,Desk Pad Dupla Face,2,2.00,123.59,61.80
2025,11,Dolma Masculina  Algodao com elastano Branco,1,2.00,520.00,260.00
2025,11,Gorro  Unissex D. Crepe Off White,2,2.00,85.00,42.50
2025,11,Gorro Unissex A.  Chumbo,2,2.00,74.25,37.13
2025,11,Gorro Unissex A. Azul Marinho Elastano,1,2.00,149.88,74.94
2025,11,Gorro Unissex D.  Monster,2,2.00,70.00,35.00
2025,11,Jaleco Bernardo Azul Marinho,2,2.00,400.00,200.00
2025,11,Jaleco Charlotte Off White,2,2.00,880.00,440.00
2025,11,Jaleco Chloe Azul Marinho,2,2.00,500.00,250.00
2025,11,Jaleco Chloe Es,2,2.00,560.00,280.00
2025,11,Jaleco Chloe Preto,2,2.00,510.00,255.00
2025,11,Jaleco Clinic Branco Masculino,2,2.00,288.75,144.38
2025,11,Jaleco Heloisa Branco,2,2.00,614.00,307.00
2025,11,Jaleco Heloisa Manga Curta Azul Marinho,1,2.00,720.00,360.00
2025,11,Jaleco Isabel Camel,2,2.00,920.00,460.00
2025,11,Jaleco Laila Preto,2,2.00,611.83,305.92
2025,11,Jaleco Manoel Branco Detalhes Preto,1,2.00,410.00,205.00
2025,11,Jaleco Manoel Chumbo Detalhes Preto,1,2.00,480.00,240.00
2025,11,Jaleco Manu Branco detalhes Viés,2,2.00,480.00,240.00
2025,11,Jaleco Manuela Azul Marinho Detalhes Rosa Pink,2,2.00,440.00,220.00
2025,11,Jaleco Manuela Bege,2,2.00,297.00,148.50
2025,11,Jaleco Manuela Branco com Bordô,2,2.00,440.00,220.00
2025,11,Jaleco Manuela Branco Detalhes Geometria,1,2.00,286.00,143.00
2025,11,Jaleco Manuela Rosa Bebê,2,2.00,440.00,220.00
2025,11,Jaleco Manuela Rosa Pink Detalhes Azul Marinho,2,2.00,440.00,220.00
2025,11,Jaleco Manuela Tangerina,1,2.00,440.00,220.00
2025,11,Jaleco Marta Rosa Nude Manga Longa,2,2.00,400.00,200.00
2025,11,Jaleco Noah Preto Botoes Cromado,1,2.00,780.00,390.00
2025,11,Jaleco Rute Bordô,2,2.00,700.00,350.00
2025,11,Jaleco Rute Branco,2,2.00,700.00,350.00
2025,11,Jaleco Rute Preto,2,2.00,525.00,262.50
2025,11,Jaleco Samuel Armany,2,2.00,522.00,261.00
2025,11,Kit Avental Infantil,1,2.00,188.50,94.25
2025,11,Macacão Feminino Manga Curta Chumbo,1,2.00,860.00,430.00
2025,11,Porta Canetas Dupla Face,1,2.00,33.80,16.90
2025,11,Scrub Comfy Feminino Rosa Nude,2,2.00,720.00,360.00
2025,11,Scrub Feminino Azul Bebê,1,2.00,440.00,220.00
2025,11,Scrub Feminino Comfy Bege Aveia,1,2.00,720.00,360.00
2025,11,Scrub Feminino Rosa Pink,1,2.00,440.00,220.00
2025,11,Scrub Feminino Verde Claro,2,2.00,440.00,220.00
2025,11,Scrub FemininoTec Easy Loren Azul Royal,2,2.00,675.00,337.50
2025,11,Scrub FemininoTec Easy Loren Rosa,2,2.00,675.00,337.50
2025,11,Scrub Masculino Azul Marinho Manga Longa,1,2.00,480.00,240.00
2025,11,Scrub Masculino Verde Claro,2,2.00,440.00,220.00
2025,11,Scrub MasculinoTec Easy Lorenzo Cacau,2,2.00,675.00,337.50
2025,11,Turbante Bordô,2,2.00,102.00,51.00
2025,11,Turbante Cobre,1,2.00,78.00,39.00
2025,11,Turbante Lurex Preto Dourado,2,2.00,119.00,59.50
2025,11,Turbante Tec Easy Azul Ciano,2,2.00,102.00,51.00
2025,11,Turbante Tec Easy Magenta,2,2.00,102.00,51.00
2025,11,Turbante Tec Easy Rosa,2,2.00,90.00,45.00
2025,11,Mouse Pad Dupla Face,1,1.00,16.90,16.90
2025,11,Turbante Lurex Branco Prata,1,1.00,70.00,70.00
2025,11,Porta Objetos Dupla Face,1,1.00,19.90,19.90
2025,11,Jaleco Noah Bege Acinzentado Botoes Cromado,1,1.00,286.00,286.00
2025,11,Jaleco Masculino Manga Longa Gabardine Bege Gola Padre Botão,1,1.00,242.99,242.99
2025,11,Robe Wedding Edition Rosa Nude,1,1.00,190.00,190.00
2025,11,Jaleco Marta Rosa Nude Manga Curta,1,1.00,180.00,180.00
2025,11,Jaleco Marta Azul Marinho Manga Curta,1,1.00,200.00,200.00
2025,11,Jaleco Marta Azul Bebe Manga Longa,1,1.00,180.00,180.00
2025,11,Turbante Tie Dye,1,1.00,60.00,60.00
2025,11,Gorro Unissex A. Games,1,1.00,50.00,50.00
2025,11,Jaleco Mariah Preto,1,1.00,230.00,230.00
2025,11,Jaleco Manuela Verde Claro,1,1.00,220.00,220.00
2025,11,Jaleco Manuela Circo,1,1.00,169.00,169.00
2025,11,Jaleco Manuela Chumbo Detalhes Preto,1,1.00,240.00,240.00
2025,11,Jaleco Manuela Branco Detalhes Oncinha,1,1.00,220.00,220.00
2025,11,Scrub Feminino Camiseta Dinos e Calça Roxa,1,1.00,169.00,169.00
2025,11,Scrub Feminino Camiseta Games e Calça Preta,1,1.00,260.00,260.00
2025,11,Scrub Feminino Camiseta Gatos e Calça Cinza,1,1.00,260.00,260.00
2025,11,Jaleco Manuela Branco Detalhes Chumbo,1,1.00,220.00,220.00
2025,11,Jaleco Manuela Branco Botão Dourado,1,1.00,210.00,210.00
2025,11,Jaleco Manuela Bege Detalhes Azul Marinho,1,1.00,205.00,205.00
2025,11,Jaleco Manuela Algodao Branco,1,1.00,200.00,200.00
2025,11,Gorro Unissex A. Dente Azul Marinho,1,1.00,35.00,35.00
2025,11,Jaleco Manoel Bordô,1,1.00,165.00,165.00
2025,11,Scrub Feminino Confy Rosa Pink,1,1.00,360.00,360.00
2025,11,Jaleco Maitê Preto,1,1.00,180.00,180.00
2025,11,Jaleco Maitê Branco,1,1.00,180.00,180.00
2025,11,Jaleco Lis Preto,1,1.00,150.00,150.00
2025,11,Scrub Feminino Glamour Camel,1,1.00,301.00,301.00
2025,11,Jaleco Lis Branco Detalhes Floral,1,1.00,150.00,150.00
2025,11,Jaleco Lis Azul Marinho,1,1.00,150.00,150.00
2025,11,Jaleco Lia Preto,1,1.00,190.00,190.00
2025,11,Jaleco Lia Branco,1,1.00,190.00,190.00
2025,11,Scrub Feminino Rosa Bebê,1,1.00,220.00,220.00
2025,11,Jaleco Katherine Preto,1,1.00,420.00,420.00
2025,11,Gorro Unissex A. Circo,1,1.00,37.50,37.50
2025,11,Jaleco Katherine Branco,1,1.00,420.00,420.00
2025,11,Gorro Unissex A. Cinza,1,1.00,45.00,45.00
2025,11,Jaleco Kate Branco,1,1.00,390.00,390.00
2025,11,Jaleco Isac Bege,1,1.00,330.00,330.00
2025,11,Scrub FemininoTec Easy Loren Aço,1,1.00,450.00,450.00
2025,11,Vestido Confy Azul Marinho,1,1.00,150.00,150.00
2025,11,Scrub FemininoTec Easy Loren Branco,1,1.00,315.00,315.00
2025,11,Jaleco Isabel Azul Bebê,1,1.00,230.00,230.00
2025,11,Jaleco Heloisa Verde Militar,1,1.00,360.00,360.00
2025,11,Jaleco Heloisa Rosa Pink,1,1.00,360.00,360.00
2025,11,Gorro Unissex A. Cardio Blue,1,1.00,32.51,32.51
2025,11,Scrub FemininoTec Easy Loren Rosa Bebe,1,1.00,450.00,450.00
2025,11,Jaleco Heloisa Manga Curta Preto,1,1.00,360.00,360.00
2025,11,Jaleco Heitor Preto,1,1.00,230.00,230.00
2025,11,Turbante Tec Easy Branco,1,1.00,60.00,60.00
2025,11,Jaleco Heitor Azul Marinho,1,1.00,230.00,230.00
2025,11,Jaleco Dani Verde Agua,1,1.00,320.00,320.00
2025,11,Jaleco Dani Preto,1,1.00,224.00,224.00
2025,11,Scrub Masculino Camiseta Games e Calça Preta,1,1.00,260.00,260.00
2025,11,Jaleco Dani Chumbo,1,1.00,208.00,208.00
2025,11,Jaleco Clinic Azul Marinho Feminino,1,1.00,131.25,131.25
2025,11,Jaleco Branco Feminino Laila Botão Duplo Luxo Gola Invertida,1,1.00,393.93,393.93
2025,11,Scrub Masculino Comfy Bege Acinzentado,1,1.00,300.00,300.00
2025,11,Jaleco Bernardo Preto,1,1.00,130.00,130.00
2025,11,Jaleco Bernardo Kids Es,1,1.00,150.00,150.00
2025,11,Gorro Unissex D. Sweet DogsEs,1,1.00,25.00,25.00
2025,11,Calça Scrub Masculino AVULSA,1,1.00,100.00,100.00
2025,11,Gorro Unissex D. Peças de Amor,1,1.00,50.00,50.00
2025,11,Gorro  Unissex D. Dinos,1,1.00,32.50,32.50
2025,11,Gorro  Unissex D.  Preto Elastano,1,1.00,50.00,50.00
2025,11,Camiseta Scrub Masculino Tec Easy Lorenzo Avulsa,1,1.00,225.00,225.00
2025,11,Gorro Unissex D. Games,1,1.00,50.00,50.00
2025,11,Camiseta Unissex Fisioterapia Branca,1,1.00,28.00,28.00
2025,11,Gorro Unissex D. Chumbo,1,1.00,45.00,45.00
2025,11,Scrub MasculinoTec Easy Lorenzo Azul Royal,1,1.00,450.00,450.00
2025,11,Gorro Unissex A. Bege Elastano,1,1.00,66.00,66.00
2025,11,Colete Ayla Bege Acinzentado,1,1.00,299.90,299.90
2025,11,Dolma Masculina Algodao com elastano Preto,1,1.00,260.00,260.00
2025,11,Scrunchie Orelhinha,1,1.00,15.00,15.00
2025,11,Gorro Unissex D. Rosa Nude,1,1.00,45.00,45.00
2025,11,Gorro Unissex D.  Dente Love,1,1.00,35.00,35.00
2025,11,Dolma Masculina Preta Gabardine,1,1.00,200.00,200.00
2025,11,Gorro Unissex A. Verde Escuro Elastano,1,1.00,35.00,35.00
2025,11,ZIPER PLASTICO #5 SEPAR,1,1.00,3.50,3.50
2025,11,Gorro Unissex A. Rock,1,1.00,74.61,74.61
2025,11,Gorro  Unissex A.  Bege,1,1.00,45.00,45.00
2025,11,Turbante Cinza,1,1.00,39.00,39.00
2025,11,Gorro Unissex A. Bordô,1,1.00,29.25,29.25
2025,11,Turbante Lilas,1,1.00,60.00,60.00
2025,11,Jaleco Tec Easy Benicio Camel,1,1.00,307.50,307.50
2025,11,Jaleco Tec Easy Benicio Preto,1,1.00,287.00,287.00
2025,11,Jaleco Tec Easy Benicio Azul Royal,1,1.00,399.25,399.25
2025,11,Jaleco Samuel Swit Denin,1,1.00,252.00,252.00
2025,11,Jaleco Tec Easy Clara Azul Ciano,1,1.00,410.00,410.00
2025,11,Jaleco Samuel Preto,1,1.00,234.00,234.00
2025,11,Jaleco Tec Easy Clara Azul Royal,1,1.00,410.00,410.00
2025,11,Jaleco Rute,1,1.00,175.00,175.00
2025,11,Jaleco Paulo Dinos,1,1.00,254.70,254.70
2025,11,Jaleco Tec Easy Clara Camel,1,1.00,410.00,410.00
2025,11,Jaleco Paulo Chumbo Detalhes Preto,1,1.00,260.00,260.00
2025,11,Jaleco Noah Branco Botoes Cromado,1,1.00,440.00,440.00
2025,11,Jaleco Noah Branco,1,1.00,440.00,440.00
2025,11,Jaleco Tec Easy Clara Rosa Bebe,1,1.00,410.00,410.00
2025,11,Jaleco Noah Bege Aveia Botoes Cromado,1,1.00,308.00,308.00
2025,11,Gorro Unissex A. Pet Love,1,1.00,35.00,35.00
2025,11,Laço Preto,1,1.00,35.00,35.00
2025,11,Turbante Lurex Branco Dourado,1,1.00,49.00,49.00
2025,11,Macacão Feminino Manga Curta Roxo,1,1.00,382.00,382.00
2025,10,Jaleco Manuela Branco,42,276.00,38948.92,154.82
2025,10,Jaleco Manuela Chumbo,26,162.00,23101.00,159.59
2025,10,Scrub Feminino Bege,15,127.00,23045.60,213.10
2025,10,Gorro Unissex D. Preto,11,125.00,4077.00,35.18
2025,10,Serviço de Bordado,53,120.00,3985.00,47.33
2025,10,Turbante Preto,9,113.00,4387.02,50.11
2025,10,Turbante Azul Marinho,7,89.00,3270.00,45.43
2025,10,Jaleco Manoel Branco,22,87.00,11360.86,147.65
2025,10,Scrub Feminino Preto,18,86.00,12540.00,155.33
2025,10,Turbante Bordô,7,77.00,2787.30,38.19
2025,10,Gorro  Unissex A. Azul Marinho,11,63.00,2556.25,43.30
2025,10,Jaleco Manoel Chumbo,19,60.00,9918.00,171.54
2025,10,Camiseta Scrub Feminina AVULSA,11,60.00,6982.30,121.33
2025,10,Gorro Unissex D.  Azul Marinho,10,59.00,2094.00,33.00
2025,10,Turbante Branco,8,56.00,2064.00,42.00
2025,10,Turbante Marrom,7,55.00,2034.00,38.57
2025,10,Jaleco Manuela Azul Marinho,12,51.00,9425.00,185.83
2025,10,Jaleco Manuela Es,13,45.00,12034.91,266.82
2025,10,Jaleco Manoel Es,14,40.00,10924.80,268.99
2025,10,Jaleco Manoel Azul Marinho,13,37.00,7853.00,199.80
2025,10,Calça Scrub Feminina AVULSA,7,37.00,3639.70,101.42
2025,10,Gorro Unissex D. Bordô,5,36.00,999.00,29.70
2025,10,Scrub Feminino Chumbo,8,36.00,8381.71,237.27
2025,10,Scrub Feminino Verde Escuro,6,35.00,7211.44,210.11
2025,10,Crachá Magnético Dourado,12,33.00,1924.51,58.16
2025,10,Mouse Pad Dupla Face,8,32.00,500.80,16.65
2025,10,Porta Copo Simples,1,30.00,75.00,2.50
2025,10,Porta Copo Dupla Face,6,29.00,169.10,7.40
2025,10,Gorro Unissex A. Preto,10,27.00,1049.96,52.60
2025,10,Gorro  Unissex D.  Bege,9,25.00,1133.00,45.89
2025,10,Jaleco Isabel Rosa Nude,11,24.00,6624.00,276.00
2025,10,Jaleco Manuela Monster,8,23.00,5748.30,246.18
2025,10,Gorro Unissex A. Bordô,7,23.00,1039.00,32.43
2025,10,Scrub Masculino Chumbo,11,22.00,5093.44,228.34
2025,10,Gorro Unissex D. Chumbo,5,21.00,1051.50,47.65
2025,10,Scrub Feminino Azul Marinho,12,21.00,4658.00,222.53
2025,10,Jaleco Laila Branco,5,19.00,6802.10,357.33
2025,10,Scrub Masculino Preto,9,18.00,3648.00,197.71
2025,10,Jaleco Clinic Es,9,18.00,3632.82,204.45
2025,10,Jaleco Isabel Off White,10,17.00,6147.29,403.13
2025,10,Gorro Unissex D. Branco,4,16.00,432.00,27.00
2025,10,Jaleco Manuela Azul Marinho Detalhes Dourado,3,16.00,3440.00,215.00
2025,10,Gorro  Unissex D. Crepe Preto,1,15.00,750.00,50.00
2025,10,Gorro Unissex A.  Chumbo,4,15.00,627.75,41.63
2025,10,Jaleco Heloisa Branco,7,15.00,5545.00,376.11
2025,10,Scrub Masculino Azul Marinho,9,14.00,3117.28,224.04
2025,10,Gorro Unissex A. Branco,5,14.00,414.00,30.60
2025,10,Jaleco Marta Branco Manga Longa,10,14.00,2591.57,186.05
2025,10,Jaleco Tec Easy Benicio Branco,12,14.00,5699.20,406.60
2025,10,Jaleco Tec Easy Clara Cacau,7,14.00,5478.54,383.85
2025,10,Jaleco Samuel Azul Marinho,4,13.00,4692.81,361.83
2025,10,Jaleco Samuel Branco,7,13.00,4742.00,366.89
2025,10,Camiseta Scrub Masculino AVULSA,5,13.00,1800.00,137.50
2025,10,Jaleco Heloisa Bordô,7,13.00,3017.00,239.22
2025,10,Jaleco Tec Easy Benicio Aço,9,13.00,4911.69,371.97
2025,10,Jaleco Manuela Preto,2,13.00,2665.00,205.00
2025,10,Scrub Masculino Cinza,5,12.00,2680.00,225.71
2025,10,Jaleco Manuela Branco Detalhes Azul Marinho,4,12.00,2460.00,205.00
2025,10,Jaleco Manuela Bege,11,11.00,2396.50,217.86
2025,10,Jaleco Chloe Branco,10,11.00,2826.74,256.98
2025,10,Jaleco Tec Easy Benicio Cacau,1,11.00,4510.00,410.00
2025,10,Scrub MasculinoTec Easy Lorenzo Azul Marinho,4,11.00,4916.99,445.28
2025,10,Scrub MasculinoTec Easy Lorenzo Preto,4,11.00,4950.00,450.00
2025,10,Gorro Unissex D. Rosa Nude,5,10.00,514.34,57.87
2025,10,Gorro Unissex D. Fada do Dente,1,10.00,500.00,50.00
2025,10,Jaleco Manoel Preto,6,10.00,2125.00,213.33
2025,10,Scrub MasculinoTec Easy Lorenzo Azul Ciano,1,10.00,4500.00,450.00
2025,10,Desk Pad Dupla Face,6,10.00,749.00,74.90
2025,10,Avental Cozinha Gabardine Preto,2,10.00,712.00,73.00
2025,10,Jaleco Samuel Armany,3,10.00,3620.00,363.33
2025,10,Jaleco Tec Easy Benicio Verde Militar,5,10.00,3702.19,379.75
2025,10,Porta Objetos Dupla Face,5,9.00,179.10,19.90
2025,10,Bandeja Office Dupla Face,5,9.00,359.10,39.90
2025,10,CONSERTO,6,9.00,31.00,3.44
2025,10,Jaleco Samuel Chumbo,4,9.00,3240.00,360.00
2025,10,Porta Canetas Dupla Face,5,9.00,152.10,16.90
2025,10,Jaleco Manoel Azul Bebê,3,9.00,1976.15,219.52
2025,10,Scrub Feminino Azul Bebê,1,9.00,1980.00,220.00
2025,10,Jaleco Manoel Bege,5,8.00,1842.76,233.79
2025,10,Jaleco Manuela Chumbo Botão Dourado,1,8.00,1640.00,205.00
2025,10,Jaleco Tec Easy Clara Azul Marinho,4,8.00,3116.00,386.57
2025,10,Scrub Feminino Tec Easy Loren  Azul Marinho,4,8.00,3510.00,441.00
2025,10,Scrub Masculino Verde Escuro,3,7.00,1460.00,213.33
2025,10,Jaleco Samuel Bege Acinzentado,1,7.00,2520.00,360.00
2025,10,Jaleco Tec Easy Clara Verde Militar,2,7.00,2402.60,347.68
2025,10,Jaleco Lis Preto,2,7.00,1050.00,150.00
2025,10,Scrub FemininoTec Easy Loren Preto,3,7.00,2925.00,405.00
2025,10,Jaleco Manuela Bege Detalhes Azul Marinho,1,7.00,1435.00,205.00
2025,10,Scrub FemininoTec Easy Loren Verde Militar,3,7.00,3105.00,442.50
2025,10,Jaleco Tec Easy Clara Aço,4,7.00,2870.00,410.00
2025,10,Jaleco Tec Easy Benicio Preto,4,7.00,2827.04,403.86
2025,10,Jaleco Heloisa Bege Aveia,5,6.00,2160.00,360.00
2025,10,Jaleco Heloisa Azul Marinho,2,6.00,2016.00,348.00
2025,10,Jaleco Heitor Branco,6,6.00,1647.70,274.62
2025,10,Jaleco Samuel Bege Aveia,2,6.00,2160.00,360.00
2025,10,Jaleco Tec Easy Clara Branco,4,6.00,2296.00,379.25
2025,10,Jaleco Tec Easy Clara Preto,5,6.00,2408.25,399.65
2025,10,Jaleco Samuel Preto,2,6.00,2160.00,360.00
2025,10,Scrub FemininoTec Easy Loren Branco,5,6.00,2633.21,436.64
2025,10,Scrub Feminino Bordo,5,6.00,1320.00,220.00
2025,10,Scrub MasculinoTec Easy Lorenzo Verde Militar,6,6.00,2652.32,442.05
2025,10,Jaleco Clinic Azul Bebê Feminino,6,6.00,857.50,142.92
2025,10,Jaleco Heloisa Bege com Preto,6,6.00,2160.00,360.00
2025,10,Avental Transpassado Hotel Preto,1,5.00,300.00,60.00
2025,10,Jaleco Samuel Verde Escuro,2,5.00,1820.00,365.00
2025,10,Jaleco Samuel Bordo,1,5.00,1800.00,360.00
2025,10,Jaleco Paulo Chumbo,3,5.00,1274.00,254.80
2025,10,Jaleco Clinic Branco Feminino,5,5.00,857.50,171.50
2025,10,Scrub Feminino Cinza,1,5.00,1000.00,200.00
2025,10,Scrub Feminino Branco,3,5.00,924.00,176.00
2025,10,Jaleco Ester Branco,5,5.00,1700.00,340.00
2025,10,Jaleco Heloisa Armany,5,5.00,1800.00,360.00
2025,10,Jaleco Isabel Camel,2,5.00,1904.40,382.95
2025,10,Jaleco Isabel Preto,5,5.00,1554.67,310.93
2025,10,Jaleco Lis Branco,3,5.00,750.00,150.00
2025,10,Jaleco Manoel Azul Marinho Detalhes Dourado,2,5.00,1075.00,215.00
2025,10,Jaleco Manoel Verde Claro,1,5.00,1100.00,220.00
2025,10,Scrub Masculino Comfy Preto,5,5.00,1746.00,349.20
2025,10,Jaleco Manoel Cinza,2,4.00,880.00,220.00
2025,10,Scrub Feminino Glamour Off White,4,4.00,1032.00,258.00
2025,10,Turbante Chumbo,3,4.00,253.02,63.26
2025,10,Jaleco Chloe Es,4,4.00,1160.00,290.00
2025,10,Scrub MasculinoTec Easy Lorenzo Cacau,1,4.00,1800.00,450.00
2025,10,Crachá Magnético Prata,3,4.00,209.70,53.27
2025,10,Scrub Feminino Rosa Bebê,4,4.00,528.00,132.00
2025,10,Scrub MasculinoTec Easy Lorenzo Branco,1,4.00,1800.00,450.00
2025,10,Colete Ayla Branco,3,4.00,1139.62,279.91
2025,10,Jaleco Marta Preto Manga Curta,3,4.00,780.00,193.33
2025,10,Camiseta Scrub Feminino COMFY Preto,1,4.00,680.00,170.00
2025,10,Jaleco Manuela Fada do Dente,2,4.00,1040.00,260.00
2025,10,Jaleco Manuela Circo,3,4.00,1024.96,256.24
2025,10,Brinde,2,4.00,0.00,0.00
2025,10,Scrub MasculinoTec Easy Lorenzo Azul Royal,1,4.00,1800.00,450.00
2025,10,Gorro Unissex D. Rosa Bebê,4,4.00,240.69,60.17
2025,10,Gorro Unissex A. Tec Easy Preto,1,4.00,240.00,60.00
2025,10,Jaleco Tec Easy Benicio Camel,4,4.00,1591.86,397.97
2025,10,Camiseta Scrub Feminino CONFY AVULSA,2,4.00,820.00,200.00
2025,10,Turbante Rosa Nude,3,4.00,222.00,56.00
2025,10,Scrub Masculino Branco,4,4.00,616.00,154.00
2025,10,Jaleco Feminino Es,4,4.00,1102.85,275.71
2025,10,Scrub Masculino Azul Bebe,1,3.00,660.00,220.00
2025,10,Avental Linho Natural detalhes Oliva 2 em 1,2,3.00,540.00,180.00
2025,10,Jaleco Manuela Rosa Nude,3,3.00,638.00,212.67
2025,10,Jaleco Manoel Verde Escuro,2,3.00,654.00,218.00
2025,10,Dolma Masculina Algodao com elastano Preto,3,3.00,780.00,260.00
2025,10,Jaleco Clinic Azul Marinho Feminino,2,3.00,525.00,175.00
2025,10,Scrub Feminino Glamour Preto,2,3.00,1290.00,430.00
2025,10,Turbante Lurex Branco Dourado,2,3.00,210.00,70.00
2025,10,Calça Scrub Feminino PRINCESS AVULSA,1,3.00,495.00,165.00
2025,10,Jaleco Heloisa Lilás Azaleia,1,3.00,1080.00,360.00
2025,10,Gorro  Unissex D. Bege Elastano,3,3.00,182.00,60.67
2025,10,Jaleco Chloe Chumbo,2,3.00,770.00,260.00
2025,10,Jaleco Heloisa Swit Denin,3,3.00,1080.00,360.00
2025,10,Jaleco Paulo Preto,2,3.00,780.00,260.00
2025,10,Jaleco Clinic Chumbo Feminino,2,3.00,474.26,158.09
2025,10,Turbante Roxo,2,3.00,181.02,63.51
2025,10,Jaleco Manu Azul bebê detalhes Viés,1,3.00,720.00,240.00
2025,10,Turbante Verde Militar,2,3.00,181.02,63.51
2025,10,Jaleco Manuela Bordô,2,3.00,584.10,193.05
2025,10,Jaleco Manoel Bege Detalhes Azul Marinho,1,3.00,615.00,205.00
2025,10,Scrub Comfy Feminino Bordô,3,3.00,1044.00,348.00
2025,10,Jaleco Marta Rosa Nude Manga Longa,3,3.00,580.00,193.33
2025,10,Jaleco Tec Easy Clara Azul Ciano,3,3.00,1219.25,406.42
2025,10,Jaleco Manoel Branco Detalhes Azul Marinho,1,3.00,615.00,205.00
2025,10,Scrub Feminino Comfy  Preto,2,2.00,684.00,342.00
2025,10,Gorro Unissex D. Dente Branco,1,2.00,60.00,30.00
2025,10,Gorro Unissex D. Marmore,2,2.00,95.00,47.50
2025,10,Jaleco Bernardo Azul Marinho,1,2.00,360.00,180.00
2025,10,Jaleco Bernardo Branco,2,2.00,362.69,181.35
2025,10,Jaleco Chloe Preto,2,2.00,475.00,237.50
2025,10,Jaleco Clinic Bege Feminino,2,2.00,350.00,175.00
2025,10,Jaleco Clinic Preto Feminino,2,2.00,324.63,162.32
2025,10,Jaleco Clinic Rosa Bebê Feminino,2,2.00,350.00,175.00
2025,10,Jaleco Clinic Verde Escuro Feminino,2,2.00,332.50,166.25
2025,10,Jaleco Dani Amarelo,2,2.00,640.00,320.00
2025,10,Jaleco Diana Preto,2,2.00,980.00,490.00
2025,10,Jaleco Heloisa Chumbo,2,2.00,648.00,324.00
2025,10,Jaleco Isabel Azul Bebê,2,2.00,885.60,442.80
2025,10,Jaleco Isac Preto,2,2.00,660.00,330.00
2025,10,Jaleco Manoel Azul Médio,1,2.00,440.00,220.00
2025,10,Avental Linho Argila Regulável,2,2.00,300.00,150.00
2025,10,Camiseta Scrub Masculino CONFY AVULSA,1,2.00,380.00,190.00
2025,10,Avental Linho Oliva detalhes Natural 2 em 1,2,2.00,360.00,180.00
2025,10,Jaleco Manu Branco detalhes Vies Bordo rec Princesa,1,2.00,480.00,240.00
